,2018-01-15,2018-01-16,2018-01-17,2018-01-18,2018-01-19,2018-01-20,2018-01-21,2018-01-22,2018-01-23,2018-01-24,2018-01-25,2018-01-26,2018-01-27,2018-01-28,2018-01-29,2018-01-30,2018-01-31,2018-02-01,2018-02-02,2018-02-03
753,"(u'BTWTY', 1466650)","(u'XIOS', 1295900)","(u'FUNC', 1036500)","(u'POS', 1136370)","(u'VLT', 1224370)","(u'RBT', 1272920)","(u'RBT', 1316150)","(u'SDRN', 1202260)","(u'WTT', 1226710)","(u'HTC', 1191980)","(u'WHL', 1206660)","(u'TIT', 1149940)","(u'ACC', 1190840)","(u'XPTX', 1245340)","(u'BUCKS', 1232030)","(u'WTT', 1159670)","(u'GLT', 992899)","(u'VIDZ', 1070170)","(u'MOTO', 903994)","(u'SAGA', 847283)"
754,"(u'8BIT', 1450750)","(u'GRIM', 1286090)","(u'UNI', 1034500)","(u'TIT', 1133660)","(u'GRIM', 1222910)","(u'VLT', 1267430)","(u'SIGT', 1299020)","(u'DSH', 1183460)","(u'UNI', 1225960)","(u'TIT', 1187340)","(u'TIT', 1197920)","(u'SGR', 1149660)","(u'BLC', 1186160)","(u'WHL', 1237220)","(u'DSH', 1223200)","(u'SAGA', 1158470)","(u'TIT', 990551)","(u'ATOM', 1068000)","(u'VIDZ', 903095)","(u'MDC', 845271)"
755,"(u'OPAL', 1445340)","(u'UNY', 1273910)","(u'STS', 1032810)","(u'UNY', 1130210)","(u'SIGT', 1219450)","(u'COXST', 1258860)","(u'8BIT', 1298730)","(u'BTG', 1182200)","(u'OPAL', 1202080)","(u'XPD', 1166730)","(u'OPAL', 1193190)","(u'MOJO', 1148150)","(u'MDC', 1184250)","(u'BLOCKPAY', 1223190)","(u'CCO', 1208270)","(u'TIT', 1134590)","(u'TSE', 978196)","(u'EL', 1062070)","(u'XBL', 900013)","(u'PR', 816369)"
756,"(u'PR', 1437840)","(u'ARG', 1268950)","(u'XHI', 1029620)","(u'SUPER', 1116070)","(u'ROC', 1216130)","(u'HPC', 1253470)","(u'XPTX', 1296130)","(u'ZCG', 1172400)","(u'TRUMP', 1194670)","(u'MOJO', 1162940)","(u'KUSH', 1188330)","(u'EBCH', 1137820)","(u'IETH', 1180430)","(u'CCT', 1207690)","(u'BTQ', 1200520)","(u'DAXX', 1131350)","(u'CUBE', 973283)","(u'MCRN', 1048340)","(u'HERO', 892833)","(u'HERO', 815284)"
757,"(u'DIX', 1408930)","(u'FNC', 1259630)","(u'STARS', 1013850)","(u'CJ', 1111000)","(u'CRX', 1201150)","(u'PHS', 1244120)","(u'OPAL', 1291150)","(u'PCOIN', 1164760)","(u'RBT', 1188140)","(u'GRIM', 1145080)","(u'CFD', 1184870)","(u'USC', 1130090)","(u'BTWTY', 1176110)","(u'GRIM', 1146080)","(u'SGR', 1194980)","(u'XPTX', 1125670)","(u'RBT', 957784)","(u'IETH', 1029700)","(u'XGR', 852998)","(u'BTCRED', 809574)"
758,"(u'BUCKS', 1406270)","(u'B@', 1253260)","(u'XGR', 1010090)","(u'ETHD', 1109050)","(u'SUPER', 1192200)","(u'OPAL', 1239280)","(u'STARS', 1287190)","(u'XPTX', 1151180)","(u'SUPER', 1178110)","(u'DSH', 1132580)","(u'DSH', 1174100)","(u'PAK', 1119800)","(u'XPTX', 1169240)","(u'TSE', 1135600)","(u'BTWTY', 1188390)","(u'RBT', 1109420)","(u'CNO', 948360)","(u'WGO', 1029410)","(u'CCO', 852871)","(u'MOTO', 806807)"
759,"(u'FNC', 1395090)","(u'ONX', 1248340)","(u'ETHD', 1001010)","(u'BCF', 1093530)","(u'CCT', 1186890)","(u'CNO', 1233820)","(u'PAK', 1284880)","(u'EBCH', 1149100)","(u'CCO', 1176490)","(u'RBT', 1122760)","(u'CNO', 1164400)","(u'DSH', 1118010)","(u'HPC', 1162530)","(u'ACC', 1114890)","(u'XBL', 1178830)","(u'CCT', 1099290)","(u'BLOCKPAY', 947344)","(u'TRUMP', 1006850)","(u'SLG', 850299)","(u'DAXX', 805748)"
760,"(u'STS', 1392520)","(u'888', 1243410)","(u'DLC', 997533)","(u'POST', 1076460)","(u'KUSH', 1183520)","(u'GRIM', 1231290)","(u'PXC', 1284290)","(u'VC', 1143730)","(u'BUCKS', 1174010)","(u'TSE', 1117380)","(u'SGR', 1162920)","(u'CCT', 1104070)","(u'POS', 1136070)","(u'CUBE', 1109350)","(u'WHL', 1176410)","(u'NUKO', 1096290)","(u'WHL', 947263)","(u'BIGUP', 997610)","(u'CCT', 850273)","(u'BITZ', 800893)"
761,"(u'CRX', 1391500)","(u'KED', 1242730)","(u'BCF', 989025)","(u'XJO', 1066400)","(u'BUCKS', 1165890)","(u'CCT', 1229900)","(u'EL', 1277510)","(u'ETHD', 1130550)","(u'GRIM', 1171570)","(u'CCO', 1107840)","(u'AMMO', 1162750)","(u'TRK', 1095450)","(u'WTT', 1135810)","(u'FLY', 1079400)","(u'ERY', 1172670)","(u'CUBE', 1088220)","(u'MOTO', 945187)","(u'XPTX', 971255)","(u'TRUMP', 847180)","(u'HAT', 798361)"
762,"(u'FUNC', 1389610)","(u'UNI', 1238000)","(u'UNIC', 987314)","(u'CV2', 1051010)","(u'BCF', 1165630)","(u'XPTX', 1219380)","(u'VLT', 1264900)","(u'PXC', 1129030)","(u'PCOIN', 1158890)","(u'ZCG', 1107440)","(u'MNM', 1137720)","(u'ACC', 1090410)","(u'SUPER', 1119210)","(u'888', 1079280)","(u'BLOCKPAY', 1172400)","(u'PAK', 1082370)","(u'PAK', 934151)","(u'RBT', 968638)","(u'GLT', 843575)","(u'SLG', 781044)"
763,"(u'ONX', 1381960)","(u'XPY', 1236120)","(u'CJ', 969284)","(u'FNC', 1048580)","(u'AMBER', 1162990)","(u'UNIC', 1211670)","(u'KUSH', 1254250)","(u'CUBE', 1127890)","(u'SIGT', 1157480)","(u'CFD', 1106350)","(u'NUKO', 1129360)","(u'MDC', 1085390)","(u'TIT', 1114040)","(u'CNO', 1068910)","(u'TIT', 1171660)","(u'SGR', 1082350)","(u'VLT', 928331)","(u'SLG', 968353)","(u'XJO', 838793)","(u'AMBER', 774592)"
764,"(u'UNY', 1374770)","(u'PR', 1232340)","(u'ONX', 952765)","(u'XHI', 1048050)","(u'RED', 1161630)","(u'GB', 1210690)","(u'BXT', 1247190)","(u'UNI', 1125450)","(u'NUKO', 1157270)","(u'EL', 1084290)","(u'UNIC', 1123310)","(u'RED', 1083460)","(u'WHL', 1113630)","(u'BXT', 1067200)","(u'XPTX', 1144150)","(u'ARI', 1068220)","(u'BRIT', 909409)","(u'BLC', 959738)","(u'XPTX', 838024)","(u'BTSR', 767716)"
765,"(u'ARI', 1344050)","(u'XCT', 1170880)","(u'MNM', 951885)","(u'HERO', 1034180)","(u'UNIC', 1149860)","(u'TSE', 1207770)","(u'TSE', 1237290)","(u'POST', 1118840)","(u'XPTX', 1119960)","(u'KUSH', 1075130)","(u'TRK', 1115490)","(u'TSE', 1059600)","(u'NTO', 1093960)","(u'PAK', 1047610)","(u'MAX', 1140420)","(u'BRIT', 1065670)","(u'SLG', 904696)","(u'MOJO', 946322)","(u'SUPER', 835733)","(u'CCT', 756451)"
766,"(u'XHI', 1318010)","(u'KUSH', 1160340)","(u'RMC', 949965)","(u'UNI', 1031180)","(u'XHI', 1142780)","(u'SUPER', 1201980)","(u'WHL', 1231060)","(u'RBT', 1112800)","(u'DSH', 1103980)","(u'XCT', 1058070)","(u'GRIM', 1110890)","(u'BTWTY', 1059460)","(u'AMMO', 1081660)","(u'AMS', 1020520)","(u'HAT', 1138860)","(u'ARG', 1055720)","(u'ARI', 899188)","(u'PR', 936852)","(u'BITZ', 821563)","(u'XBL', 755564)"
767,"(u'XGR', 1306940)","(u'SLG', 1150960)","(u'PXC', 949386)","(u'888', 1024420)","(u'XIOS', 1142230)","(u'BUCKS', 1196430)","(u'LTB', 1225950)","(u'OPAL', 1109620)","(u'MOJO', 1098210)","(u'CUBE', 1053250)","(u'ACC', 1110820)","(u'BTCR', 1041030)","(u'TSE', 1066360)","(u'NUKO', 1014950)","(u'CCT', 1134090)","(u'SUPER', 1054390)","(u'808', 892316)","(u'SAGA', 936334)","(u'BRIT', 806763)","(u'TALK', 752248)"
768,"(u'EL', 1304160)","(u'AMBER', 1146550)","(u'ARG', 945388)","(u'BLOCKPAY', 1007960)","(u'8BIT', 1141970)","(u'SIGT', 1193600)","(u'RED', 1222860)","(u'MOTO', 1107450)","(u'TSE', 1096620)","(u'SUPER', 1039090)","(u'CUBE', 1108840)","(u'CFD', 1036370)","(u'SDRN', 1061050)","(u'TRK', 1008980)","(u'SUPER', 1133370)","(u'TRK', 1048180)","(u'DSH', 889203)","(u'BTSR', 929894)","(u'BIGUP', 805650)","(u'TIT', 750152)"
769,"(u'XCT', 1290590)","(u'MNC', 1139880)","(u'C2', 937150)","(u'STS', 1007220)","(u'EOT', 1083000)","(u'PXC', 1187860)","(u'CCN', 1212750)","(u'BLC', 1105930)","(u'CCT', 1095140)","(u'ACC', 1039030)","(u'XRE', 1107460)","(u'PR', 1029540)","(u'CCT', 1056460)","(u'POS', 1008490)","(u'CUBE', 1127100)","(u'WHL', 1040820)","(u'SGR', 873865)","(u'OPAL', 927724)","(u'888', 801713)","(u'BUCKS', 748194)"
770,"(u'DSH', 1277750)","(u'CNO', 1135420)","(u'SLG', 922686)","(u'KUSH', 1004640)","(u'MOJO', 1069950)","(u'UNI', 1186330)","(u'AIB', 1211670)","(u'8BIT', 1105640)","(u'DDF', 1091240)","(u'PAK', 1032330)","(u'BLOCKPAY', 1105440)","(u'DDF', 1025700)","(u'PAK', 1034400)","(u'DSH', 1004690)","(u'OPAL', 1125870)","(u'GRIM', 1039370)","(u'ACC', 873639)","(u'SUPER', 925828)","(u'CRX', 792260)","(u'XJO', 746237)"
771,"(u'UNIC', 1235380)","(u'CACH', 1133750)","(u'PCOIN', 911159)","(u'AMBER', 1002760)","(u'POST', 1052300)","(u'ZCG', 1183830)","(u'BCF', 1207220)","(u'CCN', 1102730)","(u'KUSH', 1074690)","(u'WHL', 1032190)","(u'CRAVE', 1091800)","(u'XHI', 1022520)","(u'SGR', 1030100)","(u'LTB', 1004580)","(u'TSE', 1122300)","(u'AMS', 1032070)","(u'AMBER', 862326)","(u'BITZ', 923844)","(u'BUCKS', 784532)","(u'XPTX', 744328)"
772,"(u'CHESS', 1224960)","(u'MNM', 1112670)","(u'808', 908788)","(u'XPY', 989724)","(u'YTN', 1040550)","(u'AMBER', 1152160)","(u'CV2', 1206910)","(u'KUSH', 1097020)","(u'EL', 1061620)","(u'CNO', 1026180)","(u'SIGT', 1084310)","(u'LTB', 1020950)","(u'PR', 1026360)","(u'CRAVE', 1000510)","(u'ACC', 1108400)","(u'BLOCKPAY', 1028770)","(u'DAXX', 860078)","(u'BUCKS', 923367)","(u'JNS', 777696)","(u'GLT', 742378)"
773,"(u'CHAN', 1187390)","(u'XRA', 1110160)","(u'BXT', 904682)","(u'ONX', 940170)","(u'STS', 1019670)","(u'RED', 1144800)","(u'BLOCKPAY', 1205810)","(u'AIB', 1090080)","(u'CNO', 1059230)","(u'CV2', 1022760)","(u'PCOIN', 1080370)","(u'KUSH', 1013870)","(u'ZCG', 1023080)","(u'PXC', 982046)","(u'888', 1096910)","(u'OPAL', 1015820)","(u'HERO', 852244)","(u'ACC', 921628)","(u'PAK', 776053)","(u'SGR', 741376)"
774,"(u'VLT', 1169930)","(u'PCOIN', 1104780)","(u'KED', 899398)","(u'PR', 933929)","(u'FUNC', 1018700)","(u'BLC', 1143460)","(u'SLG', 1205030)","(u'ACC', 1089840)","(u'CV2', 1057540)","(u'ARG', 1022620)","(u'EBCH', 1070680)","(u'BLOCKPAY', 1007380)","(u'SIGT', 1021080)","(u'NTO', 978200)","(u'CNO', 1086020)","(u'HAT', 1009490)","(u'XCT', 851792)","(u'VLT', 908935)","(u'FUNC', 766362)","(u'NUKO', 734490)"
775,"(u'AIB', 1167570)","(u'CON', 1090130)","(u'CRX', 890390)","(u'DIX', 932709)","(u'C2', 1010290)","(u'XHI', 1138980)","(u'XHI', 1201110)","(u'XHI', 1081870)","(u'PR', 1020080)","(u'PR', 1021260)","(u'BLC', 1069990)","(u'CCO', 997878)","(u'CNO', 1018200)","(u'XCT', 977194)","(u'GRIM', 1066720)","(u'VLT', 1008200)","(u'XBL', 843644)","(u'BRIT', 908586)","(u'HAT', 764451)","(u'WHL', 727583)"
776,"(u'EUC', 1148520)","(u'808', 1087250)","(u'FNC', 885943)","(u'CHAN', 925794)","(u'BLOCKPAY', 978374)","(u'888', 1135070)","(u'DLC', 1177700)","(u'GRIM', 1078430)","(u'ARG', 1003040)","(u'DDF', 1003310)","(u'8BIT', 1061050)","(u'NUKO', 995125)","(u'KUSH', 1010580)","(u'HAT', 972011)","(u'PAK', 1061270)","(u'XBL', 1008200)","(u'GRIM', 843320)","(u'CCT', 906609)","(u'TOKC', 760615)","(u'SUPER', 720522)"
777,"(u'UNI', 1144670)","(u'UNIC', 1069140)","(u'BTWTY', 877625)","(u'XCT', 923885)","(u'FIMK', 976020)","(u'PAK', 1129640)","(u'TGC', 1175060)","(u'SIGT', 1077880)","(u'PAK', 993119)","(u'PCOIN', 996331)","(u'STARS', 1054970)","(u'CRAVE', 989034)","(u'BLOCKPAY', 1001140)","(u'SGR', 972000)","(u'BXT', 1049810)","(u'CNO', 977881)","(u'XRE', 842205)","(u'BTWTY', 905742)","(u'WHL', 760279)","(u'RBT', 715941)"
778,"(u'B@', 1141360)","(u'TGC', 1064940)","(u'CCN', 870307)","(u'ARG', 880682)","(u'888', 973276)","(u'8BIT', 1114640)","(u'GRIM', 1174980)","(u'DLC', 1068730)","(u'VLT', 988885)","(u'XHI', 986271)","(u'HAT', 1042090)","(u'TGC', 976631)","(u'XHI', 1000350)","(u'VLT', 969047)","(u'BIGUP', 1030070)","(u'MAX', 977212)","(u'PXC', 830614)","(u'TGC', 903286)","(u'BTWTY', 751658)","(u'PAK', 715476)"
779,"(u'EOT', 1136310)","(u'SRC', 1043310)","(u'TAG', 849153)","(u'PAK', 852162)","(u'UNI', 964685)","(u'CV2', 1095890)","(u'FNC', 1170370)","(u'BCF', 1067450)","(u'PXC', 984733)","(u'ETHD', 984542)","(u'SUPER', 1038250)","(u'SIGT', 976061)","(u'DSH', 998002)","(u'EL', 966326)","(u'VLT', 1028120)","(u'NTO', 972125)","(u'888', 827654)","(u'TIT', 898354)","(u'TIT', 748383)","(u'IETH', 713896)"
780,"(u'XPY', 1136280)","(u'CHAN', 1035990)","(u'HERO', 833841)","(u'TGC', 834138)","(u'HAT', 963649)","(u'FNC', 1053070)","(u'CUBE', 1156140)","(u'EL', 1064810)","(u'ICN', 983553)","(u'SIGT', 983118)","(u'CCT', 1038090)","(u'BXT', 974325)","(u'EL', 984006)","(u'808', 960891)","(u'XHI', 1018870)","(u'PXC', 971201)","(u'SUPER', 820343)","(u'PAK', 893994)","(u'8BIT', 746091)","(u'BLC', 706328)"
781,"(u'LTB', 1113770)","(u'EGAS', 1025720)","(u'JIN', 829386)","(u'BXT', 831142)","(u'PHS', 952911)","(u'STS', 1050230)","(u'PCOIN', 1134590)","(u'RLT', 1062350)","(u'ACC', 975362)","(u'CCT', 982247)","(u'AMS', 1028000)","(u'XCT', 969956)","(u'XCT', 983835)","(u'ALTCOM', 952988)","(u'TGC', 999941)","(u'STS', 949404)","(u'SIGT', 811156)","(u'HERO', 886742)","(u'POS', 743093)","(u'808', 704445)"
782,"(u'PCOIN', 1111590)","(u'JIN', 1016760)","(u'KUSH', 821612)","(u'GRIM', 825889)","(u'ONX', 952079)","(u'ARG', 1043700)","(u'XPY', 1132440)","(u'BTWTY', 1058130)","(u'SPACE', 972741)","(u'AMS', 976804)","(u'XHI', 1009090)","(u'XIOS', 968465)","(u'TRK', 982117)","(u'XHI', 952307)","(u'EL', 995984)","(u'VC', 947954)","(u'ICN', 809030)","(u'TRK', 885888)","(u'MOJO', 742154)","(u'MAX', 702504)"
783,"(u'888', 1106250)","(u'CCN', 1016160)","(u'CYP', 817932)","(u'BTWTY', 822686)","(u'BTSR', 945606)","(u'YTN', 1035410)","(u'ROC', 1111210)","(u'C2', 1057430)","(u'WHL', 966569)","(u'TGC', 943860)","(u'PR', 1007780)","(u'CNO', 962657)","(u'FLY', 974213)","(u'SIGT', 949214)","(u'STS', 983322)","(u'SLG', 934448)","(u'CCO', 803361)","(u'ARI', 884448)","(u'BLC', 741615)","(u'BLOCKPAY', 702366)"
784,"(u'GRIM', 1101080)","(u'SONG', 994988)","(u'TGC', 810571)","(u'SLG', 793692)","(u'UNY', 943708)","(u'BCF', 1011130)","(u'RLT', 1108950)","(u'WHL', 1054370)","(u'XHI', 965606)","(u'RED', 939878)","(u'EL', 998805)","(u'BLC', 962015)","(u'CRAVE', 970025)","(u'TGC', 939458)","(u'PCOIN', 964703)","(u'LTB', 931565)","(u'NTO', 800943)","(u'AMBER', 884440)","(u'ARI', 738797)","(u'SIGT', 698560)"
785,"(u'EGAS', 1093880)","(u'RMC', 985230)","(u'IMS', 807640)","(u'CNO', 784956)","(u'FNC', 938023)","(u'CASINO', 997915)","(u'ONX', 1105360)","(u'PAK', 1049910)","(u'STS', 950134)","(u'BTWTY', 936142)","(u'ZCG', 997439)","(u'SLG', 957611)","(u'FIMK', 962935)","(u'XPY', 934354)","(u'PR', 956110)","(u'FLY', 920778)","(u'ZCG', 792353)","(u'888', 874004)","(u'XCT', 729870)","(u'888', 693029)"
786,"(u'808', 1089160)","(u'LCP', 984912)","(u'EOT', 791767)","(u'COAL', 781970)","(u'PR', 931439)","(u'ONX', 993513)","(u'BTWTY', 1104990)","(u'EOT', 1042180)","(u'AMBER', 945312)","(u'XIOS', 933620)","(u'XRA', 990735)","(u'PCOIN', 951574)","(u'LTB', 952077)","(u'AMMO', 932403)","(u'NTO', 954708)","(u'PR', 916571)","(u'HAT', 789027)","(u'JNS', 870950)","(u'808', 726095)","(u'TRK', 684517)"
787,"(u'LCP', 1083100)","(u'COAL', 964826)","(u'XPY', 778288)","(u'C2', 764718)","(u'PAK', 924455)","(u'EOT', 978954)","(u'MOJO', 1094630)","(u'STARS', 1039160)","(u'SLG', 940036)","(u'8BIT', 933026)","(u'BTWTY', 990012)","(u'VLT', 947248)","(u'J', 947749)","(u'CCO', 931466)","(u'SIGT', 939352)","(u'CCO', 915913)","(u'AMS', 788229)","(u'PXC', 856649)","(u'SIGT', 725607)","(u'TGC', 679103)"
788,"(u'AMBER', 1076770)","(u'BTWTY', 964212)","(u'ICN', 763793)","(u'RMC', 764367)","(u'XPY', 914378)","(u'BIGUP', 974592)","(u'NTO', 1094220)","(u'ARG', 1039060)","(u'ETHD', 935566)","(u'VLT', 919679)","(u'ICN', 988142)","(u'STS', 946065)","(u'VLT', 944305)","(u'PCOIN', 929835)","(u'PXC', 938936)","(u'KUSH', 912270)","(u'PR', 787020)","(u'SIGT', 856540)","(u'SGR', 724921)","(u'ZCG', 678465)"
789,"(u'BTPL', 1071800)","(u'CHESS', 960418)","(u'NTWK', 763743)","(u'IMS', 758921)","(u'ARG', 902947)","(u'ZZC', 960604)","(u'UNI', 1090460)","(u'SLG', 1033160)","(u'BLC', 931762)","(u'AMBER', 918965)","(u'XIOS', 972274)","(u'HAT', 922582)","(u'HAT', 938579)","(u'KUSH', 921656)","(u'TRK', 929455)","(u'TGC', 911814)","(u'MOJO', 785575)","(u'CNO', 845219)","(u'TALK', 723379)","(u'8BIT', 676953)"
790,"(u'NTO', 1067180)","(u'EOT', 959610)","(u'NEWB', 762401)","(u'MNC', 758208)","(u'808', 897229)","(u'FLY', 959945)","(u'CASINO', 1058470)","(u'AMBER', 1019600)","(u'XGR', 929691)","(u'STS', 918891)","(u'VLT', 968345)","(u'GRIM', 906785)","(u'MOJO', 938003)","(u'XIOS', 911025)","(u'DDF', 929263)","(u'TSE', 911432)","(u'TGC', 784979)","(u'TSE', 836862)","(u'SAGA', 722137)","(u'ARI', 671277)"
791,"(u'TAG', 1065470)","(u'CNNC', 942604)","(u'VOT', 748938)","(u'PCOIN', 754716)","(u'TGC', 893544)","(u'HAT', 958197)","(u'FLY', 1049670)","(u'RED', 1015090)","(u'ROC', 926512)","(u'HERO', 903293)","(u'STS', 967388)","(u'8BIT', 902646)","(u'PCOIN', 926264)","(u'SDRN', 907127)","(u'RED', 928412)","(u'BUCKS', 874819)","(u'OPAL', 783529)","(u'WHL', 834906)","(u'MAX', 719842)","(u'PXC', 667831)"
792,"(u'MNM', 1050010)","(u'YTN', 927806)","(u'EUC', 748426)","(u'BTSR', 748834)","(u'IMS', 890254)","(u'B@', 958140)","(u'XGR', 1045520)","(u'MOJO', 1011660)","(u'8BIT', 924414)","(u'SLG', 896352)","(u'SLG', 952152)","(u'FIMK', 901540)","(u'SLG', 905780)","(u'DDF', 900342)","(u'SLG', 925492)","(u'XCT', 872290)","(u'XPY', 772752)","(u'HAT', 824387)","(u'NTO', 717098)","(u'CNO', 661964)"
793,"(u'SLG', 1040990)","(u'MARS', 927449)","(u'XRA', 745722)","(u'XRA', 744446)","(u'XRA', 886643)","(u'POST', 953963)","(u'PHS', 1040890)","(u'LTB', 1011070)","(u'ZCG', 923149)","(u'XPY', 894986)","(u'PXC', 951411)","(u'ICN', 871462)","(u'ICN', 894960)","(u'SLG', 899339)","(u'SDRN', 915857)","(u'SIGT', 870673)","(u'BIGUP', 772503)","(u'DAXX', 821900)","(u'TRK', 715816)","(u'AMMO', 661749)"
794,"(u'HNC', 1037840)","(u'VOT', 923024)","(u'CNO', 744826)","(u'LCP', 741336)","(u'ICN', 879923)","(u'BLOCKPAY', 953061)","(u'808', 1017740)","(u'EVIL', 1005170)","(u'RED', 922838)","(u'FNC', 892523)","(u'CCO', 948534)","(u'HERO', 870658)","(u'BXT', 886023)","(u'MOJO', 896941)","(u'8BIT', 906690)","(u'8BIT', 868700)","(u'TRK', 770940)","(u'GLT', 812444)","(u'PR', 713780)","(u'XHI', 655353)"
795,"(u'TGC', 1037010)","(u'XRE', 919858)","(u'RLT', 742099)","(u'YTN', 732631)","(u'RLT', 879639)","(u'LTB', 951918)","(u'EVIL', 996434)","(u'FNC', 995979)","(u'FLY', 921485)","(u'EBCH', 885253)","(u'FLY', 943296)","(u'XPY', 870054)","(u'XPY', 880971)","(u'PR', 878213)","(u'XPY', 906111)","(u'HERO', 857704)","(u'XPTX', 762213)","(u'LEA', 805394)","(u'CNO', 706955)","(u'FLY', 653516)"
796,"(u'CCN', 1032740)","(u'GAP', 918619)","(u'LTB', 734941)","(u'BITBTC', 721796)","(u'NTWK', 865534)","(u'C2', 943398)","(u'CHESS', 994829)","(u'VLT', 984661)","(u'MOTO', 919299)","(u'BLC', 885205)","(u'ETHD', 938701)","(u'ETHD', 854047)","(u'TGC', 867034)","(u'ROC', 873771)","(u'FLY', 902126)","(u'SRC', 856850)","(u'LTB', 760089)","(u'CCO', 800327)","(u'BTSR', 705604)","(u'OPAL', 645706)"
797,"(u'GAP', 1027550)","(u'NTO', 905386)","(u'DDF', 730681)","(u'MNM', 720124)","(u'NEWB', 864305)","(u'XPY', 939918)","(u'EBCH', 978925)","(u'ROC', 969169)","(u'TGC', 919294)","(u'HAT', 877531)","(u'MOJO', 938255)","(u'ROC', 847277)","(u'DDF', 866182)","(u'BERN', 863092)","(u'MCRN', 897090)","(u'XRE', 848399)","(u'ASAFE2', 746916)","(u'TOKC', 782360)","(u'XHI', 705344)","(u'SDRN', 645506)"
798,"(u'BTQ', 1018120)","(u'DUO', 902965)","(u'EVIL', 722842)","(u'TAG', 717178)","(u'CHESS', 861557)","(u'DIX', 934111)","(u'XRA', 965272)","(u'FLY', 952554)","(u'HERO', 911410)","(u'ROC', 873719)","(u'CHAN', 929013)","(u'CASINO', 846602)","(u'HERO', 854741)","(u'EOT', 844496)","(u'XCT', 896173)","(u'ZZC', 846089)","(u'KUSH', 740528)","(u'DSH', 768781)","(u'AMBER', 702099)","(u'TOKC', 628105)"
799,"(u'XRA', 1011790)","(u'LTB', 902292)","(u'XCT', 713969)","(u'DDF', 713374)","(u'XGR', 853949)","(u'808', 924117)","(u'STS', 939758)","(u'ONX', 952417)","(u'XPY', 910577)","(u'CHAN', 862812)","(u'DDF', 928076)","(u'PXC', 838427)","(u'8BIT', 850201)","(u'STS', 838792)","(u'ETHD', 876392)","(u'XPY', 845086)","(u'FLY', 738552)","(u'SGR', 766925)","(u'LTB', 680546)","(u'PCOIN', 622955)"
800,"(u'COAL', 997938)","(u'DALC', 902110)","(u'QTL', 700920)","(u'RLT', 712102)","(u'HERO', 853533)","(u'BTWTY', 916190)","(u'C2', 920571)","(u'XPY', 950310)","(u'BLOCKPAY', 905648)","(u'POST', 851473)","(u'NTO', 920923)","(u'CHAN', 835113)","(u'XIOS', 839870)","(u'HERO', 835911)","(u'ICN', 868581)","(u'PCOIN', 842082)","(u'8BIT', 737584)","(u'XRE', 766049)","(u'TGC', 676095)","(u'POS', 621052)"
801,"(u'CUBE', 997579)","(u'TSE', 901075)","(u'BTSR', 698723)","(u'TSE', 705057)","(u'ZZC', 852027)","(u'RLT', 905304)","(u'CHAN', 919626)","(u'BLOCKPAY', 948879)","(u'BTWTY', 902773)","(u'DIX', 850411)","(u'XPY', 883034)","(u'EL', 822471)","(u'PXC', 829060)","(u'J', 834680)","(u'MOTO', 860654)","(u'XHI', 833726)","(u'J', 731712)","(u'PCOIN', 764085)","(u'PXC', 672456)","(u'ZZC', 616237)"
802,"(u'DDF', 994210)","(u'PXI', 898008)","(u'LCP', 690819)","(u'XRE', 702517)","(u'MNM', 830594)","(u'CHAN', 904791)","(u'POST', 903844)","(u'CHAN', 917623)","(u'FNC', 888694)","(u'XGR', 835742)","(u'ONX', 879463)","(u'EVIL', 816781)","(u'ETHD', 823217)","(u'AIB', 833813)","(u'HERO', 858245)","(u'RED', 829990)","(u'XHI', 725997)","(u'8BIT', 764003)","(u'FLY', 669588)","(u'STV', 615988)"
803,"(u'TSE', 987655)","(u'QTL', 896576)","(u'VAL', 687829)","(u'PX', 701081)","(u'SWING', 813558)","(u'HERO', 885923)","(u'BTSR', 889358)","(u'XGR', 910916)","(u'ZZC', 881425)","(u'BCF', 834310)","(u'BCF', 878291)","(u'ARG', 812387)","(u'STARS', 820640)","(u'8BIT', 819366)","(u'BERN', 855598)","(u'MNC', 826114)","(u'TALK', 725943)","(u'TALK', 756998)","(u'GRIM', 667905)","(u'TSE', 609051)"
804,"(u'LBTC', 986082)","(u'NTWK', 895124)","(u'BOLI', 680800)","(u'KED', 698448)","(u'COAL', 811426)","(u'AIB', 874163)","(u'UNY', 887102)","(u'CASINO', 903795)","(u'C2', 864222)","(u'ICN', 833522)","(u'FNC', 877411)","(u'POST', 809821)","(u'CUBE', 810770)","(u'RED', 812259)","(u'CRX', 846664)","(u'DDF', 814726)","(u'NUKO', 720290)","(u'XHI', 751053)","(u'RBT', 666062)","(u'CHAN', 603039)"
805,"(u'SDRN', 979814)","(u'BXT', 882107)","(u'ZZC', 673838)","(u'BIGUP', 690650)","(u'CHAN', 807793)","(u'UNY', 863756)","(u'COXST', 883440)","(u'EVO', 894188)","(u'POST', 862078)","(u'EVIL', 832725)","(u'ARG', 868965)","(u'XRA', 806644)","(u'CRX', 796043)","(u'CV2', 807932)","(u'KUSH', 846157)","(u'SDRN', 812434)","(u'RED', 720054)","(u'FLY', 749879)","(u'ZCG', 662681)","(u'BTQ', 601719)"
